id,name,weight
2342,LauraLeeBordas,1
2343,di2_OR,1
2344,GFanney,1
2345,treego14,1
2346,zukayyam,1
2347,DLasater_99362,1
2348,Conservatexian,2
2349,JoeInNoviMi,1
2350,IsaacAsh9,1
2351,ComradeMatrix,1
2352,tenebrous13,1
2353,cindyknoxville,1
2354,TonyFrance7,1
2355,LawyersTrump,1
2356,Godaiko2016,1
2357,caliredheadz,1
2358,sodagrrl,1
2359,1coolcatman,1
2360,heavenbent,1
2361,pizzatoolsx0,1
2362,usingmyvoix,1
2363,RNRFlorida,1
2364,ThorneColleen,2
2365,Miss__MiMi__,1
2366,Richard3Donald,1
2367,ihatethemedia,2
2368,Dave_Benson,1
2369,JewhadiTM,1
2370,MoltenFire17,1
2371,onefinfan13,1
2372,Stevenusa2012,1
2373,NOGMOFO,1
2374,handygal56,1
2375,kwderoos,1
2376,bestnaunieever,1
2377,JessicaV_CIS,1
2378,St_Louis_Ray,1
2379,deb_treister,1
2380,melissamuniz255,1
2381,MatthewEich1,1
2382,MaryFass3,1
2383,karma1244,1
2384,lindathomas102,1
2385,SemperArgentum,1
2386,MedianPolitics,1
2387,leets_mary,1
2388,Collette_AZ,1
2389,allen12291958,1
2390,WareWoman,1
2391,LarryvilleLaw1,1
2392,ForMotionCreatv,1
2393,d_fucile,1
2394,creationartsLRA,1
2395,SAVNINI,1
2396,jdoornik,1
2397,Blessamericagod,1
2398,Connie07972103,1
2399,lentannas,1
2400,lawyer4laws,1
2401,mefbama,1
2402,Siallmine,1
2403,JBFazz1213,1
2404,dgerogers,1
2405,GVRon,1
2406,yuffyusa,1
2407,TheRealMikeJude,1
2408,Cynthia_Jeanne3,1
2409,rdgdigital,1
2410,Andwar3,1
2411,ConsvInCali,1
2412,tazmaz,1
2413,MomsLuvTrump,1
2414,lotsaelk,1
2415,sparksandsparky,1
2416,TrumpBeacon,1
2417,KymG2016,1
2418,ronniegary,1
2419,game0nn,1
2420,CathleenVets,1
2421,gvarner123,1
2422,PainArtist1,1
2423,jan012748,1
2424,KatieMaeMcG9,1
2425,BlairAllen,1
2426,harr_terri,1
2427,mrschanw3tails,1
2428,tonykimble4,1
2429,VGINV,1
2430,JSFillmore,1
2431,dlwood1988,1
2432,weltec2,1
2433,riley1999,1
2434,BSereneb,1
2435,FattiMaschii,1
2436,fitethegoodfite,1
2437,willardjf,1
2438,Aliciastarr001,1
2439,PolitixGal,1
2440,mimi_saulino,1
2441,jacey_yorke,1
2442,LauraWilsonGal,1
2443,SVcaVet,1
2444,dbergl60,2
2445,Tarotx_,1
2446,NerdyVet,1
2447,2braptuedbyJC77,1
2448,NanaMaryto8,1
2449,76rooster,1
2450,pee_nocle,1
2451,T34PIC,1
2452,sutchadoll8,1
2453,stacie_bm,1
2454,Rivet_Gun,1
2455,DeniseTXProud,1
2456,CatharsisTlk2me,1
2457,SandraG05080399,1
2458,jus1_kimberely,1
2459,Nettan1971,1
2460,alex__valle,1
2461,TonyPhyrillas,1
2462,KurtSchlichter,1
2463,guddie1,1
2464,robert_gephart,1
2465,MatzPeri,1
2466,rosebud_2014,1
2467,cares_matic,1
2468,geraldj4,1
2469,royj788,2
2470,SpringAyn,1
2471,BrianCraigShow,1
2472,lastpatriotsusa,1
2473,Momfullofhope,1
2474,Steve_Stuck,1
2475,SMUMustangAlum,1
2476,HotmamaforTrump,1
2477,Car143FirePhoto,1
2478,ophidianpilot,1
2479,matris77,1
2480,ReasonBurger,1
2481,CurtisHebert,1
2482,PositiveOne10,1
2483,TheWholeDamnNet,1
2484,DougWeikel,1
2485,zamboni5454,1
2486,car_done,1
2487,Plowboy1232,1
2488,BossSquirrel72,2
2489,MicheleSchiesse,1
2490,afed3352,1
2491,nevergiveup2004,1
2492,mel4449,1
2493,dujaa74,1
2494,lindajjacobs,1
2495,45KAG2020,1
2496,NewsCommenter,1
2497,_IamAnita_D,1
2498,1RuffRican,1
2499,hourglassman,1
2500,gregraven,1
2501,osprey795,1
2502,firewaterflit,1
2503,bold4truth,1
2504,chaszzsmith1951,1
2505,fleekirony,1
2506,RangerSewer,1
2507,RobCashmere,1
2508,mahjonggirl,1
2509,Patti_Sc60,1
2510,debsinger2,1
2511,TexasGalWaxi,1
2512,saucypatriot,1
2513,wolfeyjr,1
2514,007mafiawars,1
2515,pamsilleman,1
2516,delyju,1
2517,jackieaus,1
2518,MarshallRacing_,1
2519,emvidal,1
2520,StopTheLibCoup,1
2521,jep1299,1
2522,watchtowermaya,1
2523,benji0ben,1
2524,lrnewton1,1
2525,akradarvet,1
2526,LauraMarklin,1
2527,seancasey680,1
2528,DebraDianeParr,1
2529,TeamTrumpNC,1
2530,ichataway,1
2531,badov49,1
2532,TonysTake,1
2533,Viktori10013191,1
2534,Reborn2008,1
2535,MaryWalberg,1
2536,DwbirdDee,1
2537,LoriBlaney,1
2538,NomadCovfefe,1
2539,bruceoja,1
2540,TheKittyFitz50,1
2541,jillocity1952,1
2542,zx77789,1
2543,jralomar15,1
2544,bob_hoke,1
2545,LeonardWood8,1
2546,CinderCalMo,1
2547,njoanyork,2
2548,cecki,1
2549,vothelo,1
2550,Nananose,1
2551,chawawazmom,1
2552,Mare27Mare,1
2553,KLDUDE,1
2554,TheSarg22,1
2555,VannagrammyLiz,1
2556,alex_golbas,1
2557,gardengirl625,1
2558,LTGRIGSBY,1
2559,ZId3033,1
2560,megw922,1
2561,mrgnklly,1
2562,Patmospost,1
2563,DellaTolbert1,1
2564,fnfray,1
2565,CarolBurnett3,1
2566,USVeteran2,1
2567,authorFran,1
2568,AmzyVic,1
2569,OurRightsCount,1
2570,TruthseekerAnb,1
2571,SeldenGADawgs,1
2572,RobertG30137594,1
2573,rothfarms,1
2574,RandallVRule,1
2575,WineReport,1
2576,CarolisaHeckard,1
2577,ranchdressin,1
2578,REALDANIELGLENN,1
2579,fearnothing23,1
2580,AngieC43,1
2581,BlueSeaSailing,1
2582,SuzetteParfait,1
2583,MCaff4spd,1
2584,2ndfor1st,1
2585,OSINT220,1
2586,NetworksManager,1
2587,truth_american,1
2588,Veritas432,1
2589,miraculin,1
2590,SC_Gracie,1
2591,dixiegalpatriot,1
2592,travis553,1
2593,tankknarf,1
2594,chemgirl66,1
2595,3GoMigos,2
2596,usacsmret,1
2597,richcash8,1
2598,sharbycreek,1
2599,Emberr,1
2600,MsDianaFrances,1
2601,MARREROWHODAT,1
2602,nativetexan27,1
2603,1rstarr1,1
2604,cupcardriver,1
2605,Leigh1291,1
2606,lusciouslindaw,2
2607,Ripchord12,1
2608,ibangel,2
2609,saberback,1
2610,raellis47,1
2611,ojibwe1974,1
2612,restless94110,2
2613,WaltEagles24,1
2614,TalkShowAmerica,1
2615,nomoreamnesty,1
2616,beth_mulvihill,1
2617,RobertBeene1,1
2618,Datxsaw,1
2619,JamesS020770,1
2620,_Mississipp1_,1
2621,nonsumdignus,1
2622,commandtech,1
2623,EasyEarle24,1
2624,2bfreegirl,1
2625,DonTyndall,1
2626,DebraCassiero,1
2627,John3_and_16,1
2628,littlebitgood,1
2629,ThorsenTavern,1
2630,sbustosFL,1
2631,davemasters,1
2632,politicsnews11,1
2633,TheDCbubble,1
2634,AmericaHotNews,1
2635,realTrendingNew,1
2636,politicznewz,1
2637,Breaking_1News,1
2638,LeonoraInterssa,1
2639,HealthNewanced,1
2640,PansehTsewole1,1
2641,cahulaan,1
2642,RobertMouton4,1
2643,tweetpoliticsEU,1
2644,politico,1
2645,EugenioRainMan,1
2646,Newoftheworldd,1
2647,SocialCurrentcy,1
2648,TomFlowers,1
2649,POLITICOEurope,2
2650,AsaFlynn_1984,1
2651,ECONEWSN1,2
2652,asier_guerrero,1
2653,RedTRaccoon,1
2654,Staircase2,1
2655,londiloveu,1
2656,USGovReport,1
2657,ridewithmeobx,1
2658,wbeebe4,1
2659,jmassee,1
2660,RittNancy,1
2661,danhomick,1
2662,markrehbein1,1
2663,YourNewsEdge,1
2664,D__TrumpNews,1
2665,DeimosEskizo,2
2666,Anthonyr323,1
2667,trumpwatchapp,1
2668,truth2beingfit,1
2669,leesmileyman,1
2670,SayNoToFakePrez,1
2671,elmowuxx5,1
2672,tyronewitten,1
2673,SMARTOSLB,1
2674,nohumanillegal,1
2675,CHSGovPol,1
2676,PKanagaratnam,1
2677,WellDBell,1
2678,TaraAngelique1,1
2679,abbie_b_elliott,1
2680,sum1star,1
2681,CMMatthiessen,1
2682,motai69,1
2683,MarthaBucaram,1
2684,YulREspinosa,1
2685,_newarthill,1
2686,g_mccray,1
2687,courtchauncey,1
2688,BoSnerdley,1
2689,sanacardi,1
2690,sryska,1
2691,ProfKWright,1
2692,FLover61,1
2693,KRBCanada1,1
2694,mary_breier,1
2695,dougiepen,1
2696,Rayforfreedom,1
2697,idarknight,1
2698,gstuedler,1
2699,Cormier_press,1
2700,margaretvmorris,1
2701,SwifmailApp,1
2702,ACrowdFunder,1
2703,IbFitt,1
2704,Macanuck,1
2705,FLReza,1
2706,mondayart1,2
2707,lhrbsis,1
2708,cdjenkins,1
2709,domerooni,1
2710,pjjohnson7755,1
2711,ken_is_busy,1
2712,jooilong,1
2713,polarbear404,1
2714,InfoGuruShop,1
2715,solmesj23,1
2716,eener_atrebor,1
2717,AmbassadorMChel,1
2718,jsmudd2,1
2719,cherryames1949,1
2720,CMON_WTF,1
2721,JonathanProhov,1
2722,FrAnKiE_SHeHuLK,1
2723,EyeLoveYounique,1
2724,fabnewzofficial,1
2725,kakabouie,1
2726,crooksuprmarket,1
2727,Mell06Marty,1
2728,LanieLou5,1
2729,belgrade1861,1
2730,RobertMcGowen17,1
2731,NatalieMullen77,1
2732,HeyLannyCamden,1
2733,Louiseravin,1
2734,jintyrose,2
2735,jhaleyj56,1
2736,LourdesPagani,1
2737,bengyclayton,1
2738,TrumpResults,1
2739,farriskent,1
2740,bankrunner5,1
2741,cwebercpa,1
2742,macglencoe1,1
2743,creel634,1
2744,KarenKareval,1
2745,JudyBurr,1
2746,LindaGiles72,1
2747,nduquette3,1
2748,honeybunchesof8,1
2749,opalessense,1
2750,draco4444,1
2751,hawsco,1
2752,BillythekidHam,1
2753,joedp1957,1
2754,Phyl78867681,1
2755,cherylmettler,1
2756,aishamary2011,1
2757,Valjean76,1
2758,saietta01,1
2759,pattydunndeal,1
2760,BruceTWilliams,1
2761,Barnes4Biz,1
2762,MWTH33,1
2763,teb22696,1
2764,196366nbh1,1
2765,happkat,1
2766,realstevemries,1
2767,pmeech1,1
2768,DanaSprague2,1
2769,achirtavershima,1
2770,koolkula808,1
2771,cynthiabarbour,1
2772,ebsAds,1
2773,TradeFlo,1
2774,salesgeek_mx,1
2775,__B2B_,1
2776,font4842,1
2777,NuDigitalAd1,1
2778,BradIsley,1
2779,rlc9255,1
2780,nancyrowens,1
2781,trailerparkhom1,1
2782,TanHaley,1
2783,TruthsHurtNews,1
2784,DorisMaeF,1
2785,nickytheWeasel,1
2786,debbie19525,1
2787,lollipopllj,1
2788,Buzzybuzz3,2
2789,Difference30360,1
2790,cjhnebraskahall,1
2791,bbstackesDj,1
2792,alexfortrump,1
2793,Mr8888Jesus,1
2794,TheEricErbShow,1
2795,grandmashirley7,1
2796,Sandral48236486,1
2797,TheEyeBranch,1
2798,CAPolitiFact,1
2799,Larrykeep1,1
2800,Filmedia,1
2801,PaginaNuova,1
2802,UsmanAnwar78,1
2803,mediatejack,1
2804,Cecycat1,1
2805,ineeshadvs,1
2806,msjbe20a,1
2807,MuthokaTito,1
2808,4evrmomof4,1
2809,butterflly63,1
2810,zane101311gale1,1
2811,iddz88,1
2812,gsomers400,1
2813,GoGeckomagazine,2
2814,JMulalley,1
2815,AslanSheila,1
2816,PALMBAYFL,1
2817,BillCoffman1,1
2818,thetcat40,1
2819,merty123,1
2820,alfyshenouda1,1
2821,PolskiEdju,1
2822,gk_kell,1
2823,vanessa_feltner,2
2824,JenniferCCamer1,1
2825,serella3,1
2826,RonsTees,2
2827,bearislandkatt,1
2828,edmount1,1
2829,JoeTech51,1
2830,NewNoticiesUsa,1
2831,usapolitic1,1
2832,ZoneDroite,1
2833,DTrumpThe45th,7
2834,dpadis2gmailco1,3
2835,LindaBax4,1
2836,sylvia_land,1
2837,ScottReed57,1
2838,LEISURE1935,1
2839,burels,1
2840,william_w_smith,1
2841,tatt2orn,1
2842,mcoutbis,1
2843,LarryColeman4,1
2844,WagRandell,1
2845,JoAnnGiese3,1
2846,WesFalkenstein,1
2847,AZluxuryrealty,1
2848,AnnetteAshley19,1
2849,PeggyZ824,1
2850,WildG3ar,1
2851,SoonerDunn,1
2852,NewsPuppet,1
2853,FrenetteNorman,1
2854,bluelithium2,1
