number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
4263,920480846586503168,20171018024510,7,6,politifact14664,18,lindathomas102,20141025171541,59054,55287,False
4264,920481739679690753,20171018024843,0,1,politifact14664,18,SemperArgentum,20131110040336,2498,2155,False
4266,920482780282155009,20171018025251,0,1,politifact14664,18,leets_mary,20171003234355,3,12,False
4271,920485663429947393,20171018030418,1,1,politifact14664,18,ForMotionCreatv,20091120234321,5615,5425,False
4275,920488527275745281,20171018031541,0,1,politifact14664,18,Anzers,20090123041722,5643,5371,False
4288,920491850393374720,20171018032853,0,1,politifact14664,18,DeniseM04406851,20170925201128,155,431,False
4289,920493030439817216,20171018033335,1,3,politifact14664,18,TheRealMikeJude,20091110194605,6270,4883,False
4290,920493324661698560,20171018033445,5,6,politifact14664,18,Cynthia_Jeanne3,20160224073640,16625,15343,False
4293,920495041092534272,20171018034134,3,2,politifact14664,18,ConsvInCali,20120903150235,17026,15299,False
4297,920496119658016768,20171018034551,0,1,politifact14664,18,sparksandsparky,20160229020027,3078,4868,False
4301,920497383233945600,20171018035052,0,1,politifact14664,18,game0nn,20120106042143,8150,8324,False
4320,920509072956411905,20171018043719,0,1,politifact14664,18,Aliciastarr001,20160206203828,38850,40518,False
4321,920510276511952896,20171018044206,1,2,politifact14664,18,PolitixGal,20090608190536,86533,79297,False
4322,920511250886549506,20171018044559,3,5,politifact14664,18,mimi_saulino,20090715161452,13471,14221,False
4324,920512146097823744,20171018044932,1,1,politifact14664,18,LauraWilsonGal,20101207163531,14602,12474,False
4329,920514602202525697,20171018045918,0,1,politifact14664,18,NerdyVet,20170728025502,513,1044,False
4330,920514621219528704,20171018045922,2,1,politifact14664,18,2braptuedbyJC77,20160924060820,11343,12443,False
4332,920518603618902016,20171018051512,5,4,politifact14664,18,76rooster,20130602214819,31687,32202,False
4345,920533720163082240,20171018061516,129,109,politifact14664,18,KurtSchlichter,20081213000925,215207,2376,True
4357,920560361685708800,20171018080108,2,7,politifact14664,18,bribohan,20090806224024,6123,6233,False
4359,920567395655307270,20171018082905,4,3,politifact14664,18,lastpatriotsusa,20160216225846,30516,33461,False
4365,920586003164946433,20171018094301,2,2,politifact14664,18,Car143FirePhoto,20110908133928,670,322,False
4369,920595013586882560,20171018101849,1,1,politifact14664,18,CurtisHebert,20100713121636,12506,10749,False
4379,920618580986777602,20171018115228,0,1,politifact14664,18,afed3352,20130708165621,4562,4984,False
4380,920620038981341185,20171018115816,0,1,politifact14664,18,nevergiveup2004,20120801233122,11643,9149,False
4382,920623101456633857,20171018121026,1,2,politifact14664,18,mel4449,20161114140118,11274,7864,False
4385,920625774566301697,20171018122103,0,1,politifact14664,18,45KAG2020,20170123020945,1611,1774,False
4387,920629147919110145,20171018123427,9,4,politifact14664,18,_IamAnita_D,20121028034835,90256,69767,False
4392,920637217873321984,20171018130632,0,1,politifact14664,18,osprey795,20160610012052,3400,3937,False
4410,920659359373447169,20171018143430,0,1,politifact14664,18,emvidal,20081009200910,3477,3080,False
4419,920681205711982593,20171018160119,2,1,politifact14664,18,TeamTrumpNC,20151214063803,19432,8901,False
4422,920687178086100992,20171018162503,0,1,politifact14664,18,TonysTake,20101001205504,1228,1552,False
4430,920709341778513923,20171018175307,1,2,politifact14664,18,NomadCovfefe,20170612130700,8232,9001,False
4431,920710293508055041,20171018175654,0,1,politifact14664,18,sorensw,20110212040920,10489,11544,False
4432,920712235504119808,20171018180437,1,3,politifact14664,18,bruceoja,20130929220830,14572,14591,False
4435,920716306470637569,20171018182048,0,1,politifact14664,18,zx77789,20090420221713,1528,1801,False
4440,920728836005707776,20171018191035,1,1,politifact14664,18,njoanyork,20150407220751,1877,3724,False
4443,920736822241640448,20171018194219,1,2,politifact14664,18,vothelo,20160817211738,2985,4999,False
4452,920780046117335043,20171018223404,0,1,politifact14664,18,alex_golbas,20170506104256,174,729,False
4454,920784811790422016,20171018225301,1,3,politifact14664,18,gardengirl625,20090226135356,3947,3750,False
4455,920785692040531968,20171018225631,0,1,politifact14664,18,LTGRIGSBY,20150401172750,11617,11293,False
4467,920820706908270593,20171019011539,4,6,politifact14664,18,TruthseekerAnb,20160228173015,6742,5530,False
4468,920822198981595136,20171019012134,2,3,politifact14664,18,SeldenGADawgs,20110721184211,23320,21270,False
4480,920869485405335552,20171019042928,0,1,politifact14664,18,SuzetteParfait,20151023225523,6887,7233,False
4483,920904485173645313,20171019064833,10,16,politifact14664,18,heifer109,20090326012247,48260,40998,False
4485,920958821085958145,20171019102428,109,141,politifact14664,18,NetworksManager,20100219145142,107080,105925,False
4486,920963157576777728,20171019104142,1,1,politifact14664,18,truth_american,20130228021951,6642,7282,False
4495,921028472780320768,20171019150114,0,1,politifact14664,18,usacsmret,20130111002946,33503,27836,False
4501,921067912449970176,20171019173757,1,2,politifact14664,18,3GoMigos,20090222142620,3247,4997,False
4511,921276255831457792,20171020072550,0,1,politifact14664,18,Mandemic007,20161101044653,29274,29435,False
4515,921746340765491200,20171021143347,2,3,politifact14664,18,raellis47,20150415005107,489,1212,False
4526,922509856413769728,20171023170743,1,1,politifact14664,18,JamesS020770,20160128221942,12226,13395,False
4531,923390765060956161,20171026032808,0,2,politifact14664,18,2bfreegirl,20150805055745,384,183,False
4534,943899131000504320,20171221174104,2,1,politifact14664,18,John3_and_16,20141001160030,10456,8706,False
4551,861889749988126721,20170509102504,46,39,politifact15178,19,politico,20071008002938,4006515,1485,True
4556,861897692670308352,20170509105637,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4560,861899208802136064,20170509110239,11,6,politifact15178,19,RedTRaccoon,20170129014011,214304,49697,False
4596,861958492638334977,20170509145813,2,2,politifact15178,19,BoSnerdley,20120117214115,80603,1434,False
4607,862034618429706268,20170509200043,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4628,862208747166420992,20170510073239,1,2,politifact15178,19,AmbassadorMChel,20141102150950,3061,4700,False
4642,964498289243709442,20180216135446,1,3,politifact15052,20,RobertMcGowen17,20171010162255,5095,5309,False
4654,937444150504513539,20171203221117,1,1,politifact15309,21,TrumpResults,20151127210022,9219,9411,False
4673,938250223767425024,20171206033419,5,2,politifact15309,21,draco4444,20090910200112,17850,16966,False
4685,938985071196782594,20171208041421,2,1,politifact15309,21,fatcorm,20160802230920,15225,15279,False
4691,942494799285780481,20171217204045,1,2,politifact15309,21,teb22696,20100425005110,4009,4929,False
4698,944957396023238657,20171224154614,0,1,politifact15309,21,iamkevin,20081216100614,3870,2983,False
4726,971523190244732928,20180307230913,2,3,politifact15309,21,BKaysac,20141005211701,11928,12268,False
4727,971526559059333121,20180307232236,3,3,politifact15309,21,TanHaley,20160131081920,4985,5339,False
4747,990644381899247616,20180429173000,1,3,politifact15309,21,CAPolitiFact,20150121234718,3649,1735,True
4753,812453775583625216,20161224002409,1,2,politifact15267,22,Cecycat1,20090316024002,1137,837,False
4776,838551329803026434,20170306004631,2,1,politifact13836,23,vanessa_feltner,20160115020301,954,1608,False
4777,838551569121460224,20170306004728,0,4,politifact13836,23,JenniferCCamer1,20170116165506,59,152,False
4826,1012223385751785472,20180628063716,4,2,politifact15553,24,NewsPuppet,20151118214806,4830,78,False
4845,927339070765678592,20171106005718,16,13,politifact14755,25,WomenKAG,20100827071107,14161,3890,False
4848,927353617358704642,20171106015506,127,98,politifact14755,25,Happyheart411,20130313211930,15342,13619,False
4852,927373820146651142,20171106031523,1,1,politifact14755,25,NYTrump_Pence,20150810211445,1779,2810,False
4855,927385343216586752,20171106040110,1,1,politifact14755,25,CrazyCrazyDazy,20090418043129,10273,10710,False
4858,927388896945692672,20171106041517,0,1,politifact14755,25,Potusnow1,20170810181710,212,477,False
4862,927471116423254016,20171106094200,1,1,politifact14755,25,R_Daneel_0livaw,20160305163705,2475,2432,False
4864,927528433013460993,20171106132945,4,5,politifact14755,25,lisareiss,20090626035926,24479,26888,False
4870,927696949268140032,20171107003923,4,5,politifact14755,25,TRUTHLOVERTOO,20130910121936,13837,14893,False
4875,928077205988573184,20171108015023,3,3,politifact14755,25,JanineLynette,20090428035003,4739,4758,False
4880,928367101835853824,20171108210219,4,2,politifact14755,25,LucySullivan888,20150421024856,15901,15460,False
4881,928406369757212673,20171108233822,2,1,politifact14755,25,2lovies,20090415201612,21107,21930,False
4883,928495047896596480,20171109053044,6,8,politifact14755,25,up_viking,20160826223801,6904,7432,False
4886,931582336277319680,20171117175831,13,5,politifact14755,25,CraigRozniecki,20130415200911,113633,113502,False
4887,931754206821867520,20171118052128,2,2,politifact14755,25,suprdave11,20150703132301,7438,7527,False
4890,335229809758195712,20130517030629,0,1,politifact13806,26,negroidjax,20110126175343,426,510,False
4891,335230533527285761,20130517030922,1,2,politifact13806,26,wholiloleme,20100916060519,2084,973,False
4899,836396126190329856,20170228020230,0,1,politifact13806,26,brendaetta,20110213224521,84,660,False
4930,836648166267228161,20170228184401,0,1,politifact13806,26,FlyingBPhoto,20110713210747,428,1111,False
4934,836709825555927040,20170228224902,1,1,politifact13806,26,rawolf35,20131221202831,3625,2840,False
4947,836820026334330880,20170301060656,1,2,politifact13806,26,mckeonmk,20130318002641,3056,3702,False
5037,384913233787641856,20131001053040,1,1,politifact14742,29,maarlss,20130523060304,297,348,False
5052,403342300639535104,20131121020112,0,1,politifact14742,29,melissatsang,20100215004216,1270,302,False
5055,411205373043806208,20131212184615,1,2,politifact14742,29,kaelynnnrae,20121117214338,473,248,False
5068,428238631997022208,20140128185020,1,1,politifact14742,29,LeighTaylor15,20111019163620,481,334,False
5078,443113891049250816,20140310195918,2,1,politifact14742,29,zack_tabb,20120402202538,534,292,False
5097,467876574524887040,20140518035722,1,1,politifact14742,29,austriaaaa,20090425032427,823,218,False
5106,481926230305153024,20140625222541,1,3,politifact14742,29,YNLFrank,20130610170213,1358,1482,False
5120,513887781958213632,20140922030929,6,1,politifact14742,29,s_esquenazi92,20111127002224,431,467,False
5127,531646100810510336,20141110031442,0,1,politifact14742,29,SaintC17,20120516185209,1556,374,False
5136,538794259013718016,20141129203856,1,2,politifact14742,29,JOSHTP_,20111216180616,336,376,False
5153,563135602363990016,20150205004244,1,1,politifact14742,29,LouisAngelino1,20140317165624,872,1472,False
5164,568984259123261440,20150221040313,2,1,politifact14742,29,Brianason,20110919231034,223,198,False
5168,573229490861690880,20150304211215,1,1,politifact14742,29,hemsley_lauren,20131117211533,534,1244,False
5174,577734854072221696,20150317073457,0,1,politifact14742,29,basicz74,20120119213351,1040,904,False
5179,585412224866451456,20150407120205,1,1,politifact14742,29,lindseywiebe,20071106173831,6853,1674,True
5195,595868288296562688,20150506083045,1,1,politifact14742,29,GreasyTonys,20141114153407,5518,244,False
5206,614499590713114625,20150626182453,1,1,politifact14742,29,michelleeekram,20140909000639,440,163,False
5213,623872638914461696,20150722151002,1,1,politifact14742,29,IBTimes,20090930213753,123428,53,True
5218,630589063641169924,20150810035843,2,1,politifact14742,29,joshhemsley,20081021205735,10056,994,False
5227,652415840688566272,20151009093032,15,2,politifact14742,29,TAHIRcomedian,20090808081249,6894,2108,True
5229,653791062356574208,20151013043510,212,63,politifact14742,29,anildash,20061202091515,598837,1350,True
5230,653823642950742016,20151013064438,0,2,politifact14742,29,wearesocialau,20100109211303,2930,1140,False
5233,653931925774729221,20151013135455,0,1,politifact14742,29,kenburbary,20070503125510,16735,17719,False
5240,654057478452326400,20151013221349,42,49,politifact14742,29,WIRED,20070317095725,10413830,377,True
5258,663437909597425664,20151108192818,1,1,politifact14742,29,_evasquez_,20110617023445,967,429,False
5262,666831664417546241,20151118041352,6,1,politifact14742,29,KyleSellitto,20110730074939,944,828,False
5272,674229984106577920,20151208141209,0,1,politifact14742,29,MARI100GRAN,20100709051236,1337,979,False
5274,674237376751919104,20151208144131,2,1,politifact14742,29,YoungZell_,20110224033222,2464,1463,False
5289,684782553883131904,20160106170418,20,50,politifact14742,29,businessinsider,20090211011818,2780178,270,True
5290,684782561302851588,20160106170419,4,16,politifact14742,29,SAI,20070912210911,1282550,70,True
5291,684782566872842240,20160106170421,0,4,politifact14742,29,AdsInsider,20111115204528,26060,188,False
5292,684782688121794560,20160106170450,0,1,politifact14742,29,BradInsight,20090729150106,1623,1322,False
5294,684783070902267905,20160106170621,8,7,politifact14742,29,Techmeme,20070307071046,404549,920,True
5307,684785212488835072,20160106171452,1,6,politifact14742,29,SAI,20070912210911,1282550,70,True
5324,684787077427408896,20160106172216,2,4,politifact14742,29,TNWapps,20091019012731,11715,752,False
5327,684787482789974016,20160106172353,3,5,politifact14742,29,MattNavarra,20080909212505,55253,4613,True
5342,684787806766559233,20160106172510,5,5,politifact14742,29,SocialMedia411,20080815024355,239185,33922,False
5352,684787926392246272,20160106172539,10,18,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5360,684788361333202944,20160106172722,1,1,politifact14742,29,jasondominy,20070715195835,3144,1163,False
5385,684789685709881344,20160106173238,0,1,politifact14742,29,data_nerd,20100304175528,55265,13273,True
5407,684790920013742080,20160106173732,59,46,politifact14742,29,garyvee,20070504153248,2066882,11514,True
5443,684793380895899651,20160106174719,0,1,politifact14742,29,psdwordpress,20090922095731,41680,47017,False
5463,684797878259331072,20160106180511,0,1,politifact14742,29,theMotherhood,20081020235137,51228,12160,False
5499,684804123015966720,20160106183000,2,2,politifact14742,29,hankleber,20090316041119,5859,3021,False
5500,684804747069648898,20160106183229,2,2,politifact14742,29,dotcomvintage,20131220164342,800,1692,False
5509,684808134041403392,20160106184556,0,2,politifact14742,29,SdotMeesh,20090120190912,1985,1338,False
5523,684818701510639616,20160106192756,5,7,politifact14742,29,Digiday,20090211234005,176890,190,True
5545,684851443069652992,20160106213802,0,2,politifact14742,29,marshawright,20090730214810,563356,433868,True
5546,684852085339340800,20160106214035,1,1,politifact14742,29,toralex,20090525091847,989,889,False
5554,684877449943973889,20160106232123,0,2,politifact14742,29,evyhavlik,20140507005015,3330,4123,False
5558,684893358779691008,20160107002436,0,1,politifact14742,29,HootReid,20140204191111,2015,2166,False
5560,684894244033572864,20160107002807,0,1,politifact14742,29,MosheIsaacian,20090528222238,3201,983,False
5564,684906832691859456,20160107011808,4,13,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5651,685021796442177536,20160107085458,2,2,politifact14742,29,TorstenBeeck,20090224122348,20516,3270,True
5652,685026176260288512,20160107091222,1,1,politifact14742,29,nbigorgne,20110116131235,839,696,False
5657,685045680994414592,20160107102952,12,15,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5666,685050998939889664,20160107105100,0,1,politifact14742,29,joanikin,20070422041707,6821,3226,False
5671,685065073598054400,20160107114656,1,1,politifact14742,29,IGoBy_Jay,20100309194953,3607,3410,False
5681,685095429755699201,20160107134733,1,3,politifact14742,29,MartechProfiles,20150219231012,20004,16680,False
5692,685159082496360448,20160107180029,1,1,politifact14742,29,pedroelrey,20071027140344,10210,4269,True
5693,685159084635500544,20160107180030,0,2,politifact14742,29,DataMediaHub,20131027090024,5642,957,False
5733,702622114398883840,20160224223220,8,1,politifact14742,29,issasullivan_,20150916234203,343,277,False
5759,711305991783104513,20160319213858,2,2,politifact14742,29,SimmdonBBK,20101111173830,4864,1840,False
5762,715561819042156546,20160331153006,2,1,politifact14742,29,AxonPhone,20150612213735,21356,388,False
5763,716373475812835332,20160402211520,1,1,politifact14742,29,hey_kidrauhl_,20130203182138,605,1106,False
5766,718338059855650816,20160408072154,2,2,politifact14742,29,BeaFierce,20090514162156,1661,540,False
5768,721386949450326016,20160416171706,9,9,politifact14742,29,Mils_BollyHood,20130703104018,1629,743,False
5776,731747672399458304,20160515072654,2,1,politifact14742,29,KingHurl_,20131005163558,3522,4154,False
5781,737394128367943680,20160530212354,0,1,politifact14742,29,Kris24salomon,20150605022147,1140,1057,False
5788,743381411839750145,20160616095514,0,1,politifact14742,29,kayyyteeex,20150311232446,103,52,False
5789,747614249632018434,20160628021501,5,1,politifact14742,29,thomas_hayden1,20130115023242,594,536,False
5791,747920212851298304,20160628223049,22,5,politifact14742,29,mercyIive,20141228014436,17251,833,False
5805,755827006781083648,20160720180935,2,1,politifact14742,29,jorjor_14,20120729033746,272,563,False
5806,755844477789544448,20160720191901,2,1,politifact14742,29,morganagolli,20121201163244,299,289,False
5814,756897247770583040,20160723170220,2,1,politifact14742,29,shaaybae,20120411113528,1089,350,False
5817,760568068661710848,20160802200852,1,1,politifact14742,29,dj_cndo,20110613221644,195425,4996,True
5828,764103593813237760,20160812141747,2,1,politifact14742,29,KevyKevyG,20110315100539,1294,980,False
5833,766711466766446592,20160819190033,3,2,politifact14742,29,Torileyna,20131008200439,600,376,False
5837,773314793151180800,20160907001948,1,1,politifact14742,29,TheHarryCastle,20130329084900,210,193,False
5869,773710726451953664,20160908023306,1,1,politifact14742,29,contact_merahul,20101012075847,172,280,False
5925,773728489010638849,20160908034341,1,1,politifact14742,29,twvox,20130816075256,2424,1937,False
5937,773748845410865152,20160908050434,1,1,politifact14742,29,sachiruchaitu,20110502113405,12549,6681,False
5974,773853676209307648,20160908120108,1,3,politifact14742,29,CathyHackl,20120727050516,42609,24427,True
5985,775790664797782016,20160913201802,1,3,politifact14742,29,emilyyCawleyX,20120711135735,691,974,False
5987,779027986909630464,20160922184200,7,1,politifact14742,29,MissBPat,20160329215243,171,174,False
5995,786666150247690240,20161013203320,1,1,politifact14742,29,itsjust__jazz,20150801041624,5,82,False
5996,791677346604396544,20161027162602,24,2,politifact14742,29,BenjaminJS,20090308010920,17624,4506,True
5998,791679865573507072,20161027163603,68,17,politifact14742,29,RerezTV,20120913172007,10237,754,True
6003,791686965884248065,20161027170416,3,6,politifact14742,29,knowyourmeme,20081010142436,377201,283,True
6004,791687791683960832,20161027170733,11,2,politifact14742,29,VonDecarlo,20090416042713,17000,385,True
6023,791745291762360320,20161027205602,36,1,politifact14742,29,CourtneyLynn43,20110714060526,574,446,False
6030,791769211987189761,20161027223105,24,25,politifact14742,29,lifehacker,20070629034414,4155331,239,True
6040,791823584574443520,20161028020708,0,3,politifact14742,29,Niki_London,20101217192545,1659,743,False
6042,791870697559560192,20161028051421,1,1,politifact14742,29,avngrangel,20090620230935,16784,3549,False
6056,793215564068036608,20161031221822,3,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6060,793574280864862208,20161101220347,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6061,793940530711396352,20161102221907,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6066,796119536995069952,20161108223743,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6068,796466484264521729,20161109213622,17,1,politifact14742,29,kaylbroderick,20150517224619,390,395,False
6069,796469304002826241,20161109214734,2,1,politifact14742,29,gracepascoexo,20160821012451,387,132,False
6071,796470251865145344,20161109215120,5,2,politifact14742,29,xMeganlakex,20151207015953,567,423,False
6133,796746072928489472,20161110160721,0,1,politifact14742,29,Exzy_E,20160901224753,10,73,False
6152,796825576166264833,20161110212316,4,7,politifact14742,29,Jakelilley4,20160531162424,20,153,False
6169,796984023256072192,20161111075253,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6175,797157808567414784,20161111192326,0,1,politifact14742,29,ConnerRavenscr1,20160109071831,27,64,False
6187,797764441521750016,20161113113359,3,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6191,798193461149061121,20161114155845,0,1,politifact14742,29,ELiTeHamster420,20150209212800,224,511,False
6196,799173541757337600,20161117085314,3,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6199,801036046825705472,20161122121410,3,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6200,801743587394330628,20161124110541,3,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6201,803196954612273152,20161128112051,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6204,803934761169326081,20161130121238,2,3,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6231,811201489603543040,20161220132801,0,11,politifact14742,29,casey_neistat6,20161220132416,2,20,False
6244,825348836746993669,20170128142431,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6245,827834059804049408,20170204105954,4,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6247,830457687968210946,20170211164516,3,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6248,833407024545271808,20170219200453,2,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6252,843072354959921152,20170318121127,2,1,politifact14742,29,SeltekCo,20160318155422,2872,1836,False
6254,845229220737552385,20170324110204,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6255,847437317325209601,20170330131615,0,1,politifact14742,29,Rajatdigimind,20111116184402,74,462,False
6256,848187823480078340,20170401145830,2,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6258,853206563921825793,20170415112111,2,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6261,858303228810850304,20170429125330,2,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6264,862042658885312514,20170509203240,7,12,politifact14742,29,IreneGentle,20130110001010,11468,502,True
6293,873691196291518466,20170610235948,7,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6297,874778347867426819,20170613235945,9,6,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6308,876296492306321408,20170618043219,0,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
6314,876699437653008384,20170619071328,0,1,politifact14742,29,poppingpenguin,20090603210027,447,533,False
6315,876830774141571072,20170619155521,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6330,878169578924380160,20170623083517,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6342,879317127081152513,20170626123514,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6358,881577354170183680,20170702181634,0,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6390,884845712063725568,20170711184352,0,2,politifact14742,29,NBCNewYork,20080815161653,295315,1986,True
6391,884891337383956480,20170711214509,0,2,politifact14742,29,NBCNewYork,20080815161653,295315,1986,True
6392,884926536557764613,20170712000502,2,1,politifact14742,29,NBCNewYork,20080815161653,295315,1986,True
6397,885184312244670465,20170712170920,0,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6398,885184419971174400,20170712170946,2,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
6444,889502719836393472,20170724150909,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6459,891039795379568640,20170728205656,0,1,politifact14742,29,JASMINTV12,20151201224718,79,8,False
6460,891126155406954502,20170729024006,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6462,891259842639343616,20170729113119,1,1,politifact14742,29,laurenpott3r,20150818095845,662,860,False
6465,891386736353443840,20170729195533,0,1,politifact14742,29,ruinlovatos,20130405170511,2282,300,False
6466,891518738964590596,20170730044005,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6470,891761848244219905,20170730204607,0,1,politifact14742,29,oxxo_amelia,20151218115448,18,344,False
6471,891911324342595584,20170731064005,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1836,False
6474,892053831718187010,20170731160621,1,1,politifact14742,29,Kristin20706760,20170731160216,1,83,False
6532,897288916742660096,20170815024843,2,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
6581,901833872144572416,20170827154845,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6642,908279939430010880,20170914104307,1,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
6644,908503912952590336,20170915013306,1,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
6696,915182792220319745,20171003115235,0,2,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6701,916300471257661442,20171006135351,40,30,politifact14742,29,markbrooks,20100820183225,1206,831,False
6734,919662261010157574,20171015203224,0,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6740,920334181472833542,20171017170222,1,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6758,926856509438513157,20171104165946,4,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
6769,927655999602810881,20171106215639,7,1,politifact14742,29,_YUNGDAGGERDlCK,20130905202350,258,445,False
6776,927668453229694976,20171106224609,2,1,politifact14742,29,steezin_fonsie,20120319180221,50,170,False
6816,927694789914619906,20171107003048,27,4,politifact14742,29,connorsullyyy,20130311215706,810,1723,False
6828,927703056959131649,20171107010339,2,1,politifact14742,29,xologanistan,20130616185148,760,326,False
6832,927706060290265089,20171107011535,3,2,politifact14742,29,KCbizBOSS,20090627154647,4580,2454,False
6847,927713001196740609,20171107014310,2,1,politifact14742,29,KCbizBOSS,20090627154647,4580,2454,False
6849,927714335379656704,20171107014828,2,1,politifact14742,29,PhongDayum,20150911052937,241,557,False
6863,927727879294717952,20171107024217,0,1,politifact14742,29,Brianx__,20140418155815,1022,329,False
6880,927751403614941184,20171107041546,7,1,politifact14742,29,snopes,20080403170011,239714,62,True
6887,927766337375551489,20171107051506,0,1,politifact14742,29,oGoing,20090519001733,23871,20373,False
6894,927787928574681088,20171107064054,0,2,politifact14742,29,B2Community,20100414204818,81973,3308,True
6919,927807133608968192,20171107075713,0,2,politifact14742,29,iamkevin,20081216100614,3870,2983,False
6936,927830218131279872,20171107092856,1,2,politifact14742,29,MetroUK,20100430133236,310600,2615,True
6952,927846962979844100,20171107103529,1,1,politifact14742,29,JOE_co_uk,20130911145002,239055,1000,True
6964,927854463028727813,20171107110517,0,1,politifact14742,29,TPSpencer88,20121113201159,1696,2529,False
6967,927855689841696768,20171107111009,0,1,politifact14742,29,richardhp,20080505110434,2592,1792,True
6972,927864472617869312,20171107114503,2,2,politifact14742,29,TheSunTech,20121101154412,18673,80,True
6996,927912536510533632,20171107145603,1,1,politifact14742,29,damn_jaysin,20160831174557,2431,2000,False
7023,927999599733891072,20171107204200,5,4,politifact14742,29,TheSun,20090423162340,1558310,380,True
7029,928019237880213504,20171107220002,0,1,politifact14742,29,GirlfriendMAG,20090325225929,40986,860,True
7031,928029128548331520,20171107223920,2,5,politifact14742,29,11AliveNews,20080331190500,393096,2785,True
7045,928100261733728257,20171108032200,2,3,politifact14742,29,TheSun,20090423162340,1558310,380,True
7046,928100399973777408,20171108032233,0,5,politifact14742,29,JTWriteInc,20160326002012,21855,20006,False
7050,928114859245420544,20171108042000,0,1,politifact14742,29,11AliveNews,20080331190500,394303,2786,True
7061,928206714326913024,20171108102500,0,1,politifact14742,29,11AliveNews,20080331190500,393096,2785,True
7062,928236914553114624,20171108122500,0,3,politifact14742,29,11AliveNews,20080331190500,393096,2785,True
7065,928302585517412352,20171108164558,4,1,politifact14742,29,popbuzz,20140926164750,16690,632,True
7078,928584182321893376,20171109112455,1,1,politifact14742,29,WWLTV,20080331213609,202282,1207,True
7089,929096159834013696,20171110211920,0,1,politifact14742,29,AwesomeEK,20100515170550,14976,1587,False
7102,930152212961136641,20171113191543,14,3,politifact14742,29,PolitiFact,20070918150832,643692,8041,True
7106,930238855621603328,20171114010000,5,2,politifact14742,29,PolitiFact,20070918150832,643692,8041,True
7113,930631441406464000,20171115030000,10,14,politifact14742,29,PolitiFact,20070918150832,643692,8041,True
7124,931193648653459457,20171116161401,0,1,politifact14742,29,PolitiFactFL,20100221045006,13166,1775,False
7140,931571822121730048,20171117171644,1,1,politifact14742,29,willyaaam_,20140402072319,723,712,False
7150,931803360293937152,20171118083647,26,1,politifact14742,29,e_gsquard,20170809032409,6278,6585,False
7155,931967103380451328,20171118192727,4,2,politifact14742,29,snopes,20080403170011,239714,62,True
7196,937144941012242438,20171203022219,0,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
7198,937368914438361088,20171203171219,0,1,politifact14742,29,SeltekCo,20160318155422,2872,1871,False
