number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
4263,920480846586503168,20171018024510,7,6,politifact14664,18,lindathomas102,20141025171541,59054,55287,False
4264,920481739679690753,20171018024843,0,1,politifact14664,18,SemperArgentum,20131110040336,2498,2155,False
4266,920482780282155009,20171018025251,0,1,politifact14664,18,leets_mary,20171003234355,3,12,False
4271,920485663429947393,20171018030418,1,1,politifact14664,18,ForMotionCreatv,20091120234321,5615,5425,False
4275,920488527275745281,20171018031541,0,1,politifact14664,18,Anzers,20090123041722,5643,5371,False
4288,920491850393374720,20171018032853,0,1,politifact14664,18,DeniseM04406851,20170925201128,155,431,False
4289,920493030439817216,20171018033335,1,3,politifact14664,18,TheRealMikeJude,20091110194605,6270,4883,False
4290,920493324661698560,20171018033445,5,6,politifact14664,18,Cynthia_Jeanne3,20160224073640,16625,15343,False
4293,920495041092534272,20171018034134,3,2,politifact14664,18,ConsvInCali,20120903150235,17026,15299,False
4297,920496119658016768,20171018034551,0,1,politifact14664,18,sparksandsparky,20160229020027,3078,4868,False
4301,920497383233945600,20171018035052,0,1,politifact14664,18,game0nn,20120106042143,8150,8324,False
4320,920509072956411905,20171018043719,0,1,politifact14664,18,Aliciastarr001,20160206203828,38850,40518,False
4321,920510276511952896,20171018044206,1,2,politifact14664,18,PolitixGal,20090608190536,86533,79297,False
4322,920511250886549506,20171018044559,3,5,politifact14664,18,mimi_saulino,20090715161452,13471,14221,False
4324,920512146097823744,20171018044932,1,1,politifact14664,18,LauraWilsonGal,20101207163531,14602,12474,False
4329,920514602202525697,20171018045918,0,1,politifact14664,18,NerdyVet,20170728025502,513,1044,False
4330,920514621219528704,20171018045922,2,1,politifact14664,18,2braptuedbyJC77,20160924060820,11343,12443,False
4332,920518603618902016,20171018051512,5,4,politifact14664,18,76rooster,20130602214819,31687,32202,False
4345,920533720163082240,20171018061516,129,109,politifact14664,18,KurtSchlichter,20081213000925,215207,2376,True
4357,920560361685708800,20171018080108,2,7,politifact14664,18,bribohan,20090806224024,6123,6233,False
4359,920567395655307270,20171018082905,4,3,politifact14664,18,lastpatriotsusa,20160216225846,30516,33461,False
4365,920586003164946433,20171018094301,2,2,politifact14664,18,Car143FirePhoto,20110908133928,670,322,False
4369,920595013586882560,20171018101849,1,1,politifact14664,18,CurtisHebert,20100713121636,12506,10749,False
4379,920618580986777602,20171018115228,0,1,politifact14664,18,afed3352,20130708165621,4562,4984,False
4380,920620038981341185,20171018115816,0,1,politifact14664,18,nevergiveup2004,20120801233122,11643,9149,False
4382,920623101456633857,20171018121026,1,2,politifact14664,18,mel4449,20161114140118,11274,7864,False
4385,920625774566301697,20171018122103,0,1,politifact14664,18,45KAG2020,20170123020945,1611,1774,False
4387,920629147919110145,20171018123427,9,4,politifact14664,18,_IamAnita_D,20121028034835,90256,69767,False
4392,920637217873321984,20171018130632,0,1,politifact14664,18,osprey795,20160610012052,3400,3937,False
4410,920659359373447169,20171018143430,0,1,politifact14664,18,emvidal,20081009200910,3477,3080,False
4419,920681205711982593,20171018160119,2,1,politifact14664,18,TeamTrumpNC,20151214063803,19432,8901,False
4422,920687178086100992,20171018162503,0,1,politifact14664,18,TonysTake,20101001205504,1228,1552,False
4430,920709341778513923,20171018175307,1,2,politifact14664,18,NomadCovfefe,20170612130700,8232,9001,False
4431,920710293508055041,20171018175654,0,1,politifact14664,18,sorensw,20110212040920,10489,11544,False
4432,920712235504119808,20171018180437,1,3,politifact14664,18,bruceoja,20130929220830,14572,14591,False
4435,920716306470637569,20171018182048,0,1,politifact14664,18,zx77789,20090420221713,1528,1801,False
4440,920728836005707776,20171018191035,1,1,politifact14664,18,njoanyork,20150407220751,1877,3724,False
4443,920736822241640448,20171018194219,1,2,politifact14664,18,vothelo,20160817211738,2985,4999,False
4452,920780046117335043,20171018223404,0,1,politifact14664,18,alex_golbas,20170506104256,174,729,False
4454,920784811790422016,20171018225301,1,3,politifact14664,18,gardengirl625,20090226135356,3947,3750,False
4455,920785692040531968,20171018225631,0,1,politifact14664,18,LTGRIGSBY,20150401172750,11617,11293,False
4467,920820706908270593,20171019011539,4,6,politifact14664,18,TruthseekerAnb,20160228173015,6742,5530,False
4468,920822198981595136,20171019012134,2,3,politifact14664,18,SeldenGADawgs,20110721184211,23320,21270,False
4480,920869485405335552,20171019042928,0,1,politifact14664,18,SuzetteParfait,20151023225523,6887,7233,False
4483,920904485173645313,20171019064833,10,16,politifact14664,18,heifer109,20090326012247,48260,40998,False
4485,920958821085958145,20171019102428,109,141,politifact14664,18,NetworksManager,20100219145142,107080,105925,False
4486,920963157576777728,20171019104142,1,1,politifact14664,18,truth_american,20130228021951,6642,7282,False
4495,921028472780320768,20171019150114,0,1,politifact14664,18,usacsmret,20130111002946,33503,27836,False
4501,921067912449970176,20171019173757,1,2,politifact14664,18,3GoMigos,20090222142620,3247,4997,False
4511,921276255831457792,20171020072550,0,1,politifact14664,18,Mandemic007,20161101044653,29274,29435,False
4515,921746340765491200,20171021143347,2,3,politifact14664,18,raellis47,20150415005107,489,1212,False
4526,922509856413769728,20171023170743,1,1,politifact14664,18,JamesS020770,20160128221942,12226,13395,False
4531,923390765060956161,20171026032808,0,2,politifact14664,18,2bfreegirl,20150805055745,384,183,False
4534,943899131000504320,20171221174104,2,1,politifact14664,18,John3_and_16,20141001160030,10456,8706,False
4551,861889749988126721,20170509102504,46,39,politifact15178,19,politico,20071008002938,4006515,1485,True
4556,861897692670308352,20170509105637,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4560,861899208802136064,20170509110239,11,6,politifact15178,19,RedTRaccoon,20170129014011,214304,49697,False
4596,861958492638334977,20170509145813,2,2,politifact15178,19,BoSnerdley,20120117214115,80603,1434,False
4607,862034618429706268,20170509200043,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4628,862208747166420992,20170510073239,1,2,politifact15178,19,AmbassadorMChel,20141102150950,3061,4700,False
