number,tweet_ids,created_at,favorite_count,retweet_count,id_noticia,index,Id,user_created_at,followers,friends,verified
4013,920337029904392195,2017-10-17T17:13:41,2,1,politifact14664,18,ColonialSerf,20121119002845,975,4190,False
4033,920349052730036231,2017-10-17T18:01:28,0,1,politifact14664,18,Steve25mSteve,20140928145610,2348,3239,False
4035,920349247110819845,2017-10-17T18:02:14,1,1,politifact14664,18,DebCharMac,20090325131611,5337,5852,False
4040,920350087707947008,2017-10-17T18:05:34,1,1,politifact14664,18,retired9941,20090603181550,61473,61509,False
4047,920352608807804929,2017-10-17T18:15:35,0,2,politifact14664,18,Kittens4milk,20160720135744,23702,22270,False
4049,920355979790761984,2017-10-17T18:28:59,4,1,politifact14664,18,mccraw_birkie5,20140124004213,13032,13805,False
4051,920357693814079490,2017-10-17T18:35:48,0,1,politifact14664,18,nolovetraveler,20120228041828,5993,1223,False
4053,920358268765007872,2017-10-17T18:38:05,0,1,politifact14664,18,judykstreet,20090418200107,5333,5213,False
4056,920358669543407622,2017-10-17T18:39:40,1,1,politifact14664,18,traderosco,20101129163417,170,1181,False
4065,920361631724404736,2017-10-17T18:51:27,0,1,politifact14664,18,VirginiaBentz,20160128052807,7414,8096,False
4066,920362197758263296,2017-10-17T18:53:42,0,1,politifact14664,18,SueCaro1,20110828232055,1128,775,False
4068,920365279170871296,2017-10-17T19:05:56,0,1,politifact14664,18,darylrogers727,20140628063830,16816,16489,False
4069,920365935923306496,2017-10-17T19:08:33,0,2,politifact14664,18,WaverSox,20130121070711,5457,2924,False
4071,920366792014532609,2017-10-17T19:11:57,0,1,politifact14664,18,Wolf308,20100210023852,3757,3633,False
4074,920368788557705219,2017-10-17T19:19:53,2,5,politifact14664,18,pink_lady56,20110502191057,48174,33336,False
4082,920373942510120961,2017-10-17T19:40:22,1,1,politifact14664,18,SarahBo18687778,20170816193302,12969,14266,False
4086,920377488898789376,2017-10-17T19:54:27,0,1,politifact14664,18,blin_denise,20161011232503,4,81,False
4093,920381210609586176,2017-10-17T20:09:15,4,2,politifact14664,18,_Proud_American,20140329185215,64120,64076,False
4094,920382211483885568,2017-10-17T20:13:13,16,18,politifact14664,18,OrlandCa1,20140429062319,3925,4991,False
4096,920383875280461824,2017-10-17T20:19:50,1,1,politifact14664,18,NanalovesAub,20120212050216,4262,4812,False
4103,920386406437941248,2017-10-17T20:29:53,0,2,politifact14664,18,JimWilemon,20110305201244,1285,1128,False
4106,920388240179261441,2017-10-17T20:37:11,0,1,politifact14664,18,SurvivorMed,20141109231708,45568,42383,False
4109,920390832422825986,2017-10-17T20:47:29,9,16,politifact14664,18,777Grace4USA,20160303002909,3572,3011,False
4111,920391310934032384,2017-10-17T20:49:23,1,1,politifact14664,18,LuanaMacLac,20110526225331,16962,18687,False
4113,920392818996203526,2017-10-17T20:55:22,0,2,politifact14664,18,NatasjaYonce,20090204023007,11142,5696,False
4114,920393272111124480,2017-10-17T20:57:10,1,2,politifact14664,18,AngelOfficial,20090201155141,22345,20018,False
4115,920393837515649024,2017-10-17T20:59:25,1,1,politifact14664,18,BevH111,20140926170328,3947,3478,False
4119,920395032837918721,2017-10-17T21:04:10,1,1,politifact14664,18,suelynn7735,20090430034946,890,358,False
4120,920395641662173185,2017-10-17T21:06:35,0,2,politifact14664,18,777Grace4USA,20160303002909,3572,3011,False
4122,920395704006299648,2017-10-17T21:06:50,1,2,politifact14664,18,TruthTalkerUSA,20130925011847,10979,8691,False
4124,920396392165605377,2017-10-17T21:09:34,0,1,politifact14664,18,OverTheMoonbat,20111219221507,13855,15129,False
4129,920398413375594497,2017-10-17T21:17:36,3,4,politifact14664,18,truckster1,20090626005817,8193,9004,False
4130,920399049609621506,2017-10-17T21:20:08,6,13,politifact14664,18,LavondaGalt,20130225174846,3053,4789,False
4137,920402132716662790,2017-10-17T21:32:23,0,1,politifact14664,18,glennwa1,20090329153252,11603,12746,False
4139,920403174799712256,2017-10-17T21:36:31,0,1,politifact14664,18,TheborderIzsafe,20140724021712,5535,5312,False
4149,920408590657171456,2017-10-17T21:58:03,2,3,politifact14664,18,K1erry,20111122173010,25204,22653,False
4151,920409279688998914,2017-10-17T22:00:47,0,1,politifact14664,18,SLYR123,20141021221206,3499,4759,False
4154,920410482112114690,2017-10-17T22:05:33,0,1,politifact14664,18,zoombouse,20160324221700,15455,16035,False
4167,920421488062164992,2017-10-17T22:49:18,1,1,politifact14664,18,HuckleberryBull,20091006140559,7428,7604,False
4168,920422453775540224,2017-10-17T22:53:08,0,1,politifact14664,18,JackSutter,20140204210006,16181,16235,False
4169,920422475925667840,2017-10-17T22:53:13,0,1,politifact14664,18,kaybuenoesyo,20120214222233,1798,912,False
4172,920425230920687616,2017-10-17T23:04:10,1,2,politifact14664,18,WakeUpCanada1,20161104143517,7586,5331,False
4174,920426150782013440,2017-10-17T23:07:49,2,2,politifact14664,18,harley_gernand,20151013160224,4309,3810,False
4175,920426580500815872,2017-10-17T23:09:32,0,1,politifact14664,18,bribohan,20090806224024,6123,6233,False
4182,920431733492867073,2017-10-17T23:30:00,5,8,politifact14664,18,gal_deplorable,20161016142548,31007,9244,False
4187,920435454234841090,2017-10-17T23:44:47,2,2,politifact14664,18,PooberKitty,20160315035338,9063,5979,False
4191,920437213703282688,2017-10-17T23:51:47,0,1,politifact14664,18,DianeHelp4pets,20160723002918,30867,31627,False
4195,920439719011463168,2017-10-18T00:01:44,3,3,politifact14664,18,jan_applegate,20151109133605,34012,34431,False
4202,920442587957178368,2017-10-18T00:13:08,1,1,politifact14664,18,cherry_blanche1,20140419192457,5263,5144,False
4203,920442795420086272,2017-10-18T00:13:58,0,1,politifact14664,18,Reagan_Girl,20100809130940,24314,22278,False
4206,920445151465672704,2017-10-18T00:23:19,0,2,politifact14664,18,Irish_in_LA,20091116221814,11611,11757,False
4207,920445348803497984,2017-10-18T00:24:06,0,1,politifact14664,18,SuperDriver318,20111202141602,3106,3103,False
4209,920446397870096384,2017-10-18T00:28:16,16,18,politifact14664,18,Pismo_B,20160924002412,58012,50778,False
4211,920447928854081536,2017-10-18T00:34:21,3,9,politifact14664,18,baileyjer,20090125053931,70599,65662,False
4212,920448129580912641,2017-10-18T00:35:09,2,2,politifact14664,18,LauraLeeBordas,20130310111851,25818,25790,False
4217,920452147275108352,2017-10-18T00:51:07,1,3,politifact14664,18,DLasater_99362,20090207165245,8975,9479,False
4218,920452693751103489,2017-10-18T00:53:18,2,2,politifact14664,18,Conservatexian,20121026011115,40039,44939,False
4223,920454847136231424,2017-10-18T01:01:51,0,1,politifact14664,18,cindyknoxville,20170313042109,4109,4668,False
4227,920455446615511041,2017-10-18T01:04:14,1,1,politifact14664,18,Godaiko2016,20170927014055,333,351,False
4234,920458057603305473,2017-10-18T01:14:36,2,3,politifact14664,18,rnsr4u,20100706023852,9789,10688,False
4236,920459201025134594,2017-10-18T01:19:09,4,7,politifact14664,18,RNRFlorida,20150113062129,17140,16051,False
4238,920462808223010816,2017-10-18T01:33:29,24,26,politifact14664,18,Miss__MiMi__,20140205005227,53536,50431,False
4243,920467256471162880,2017-10-18T01:51:10,8,10,politifact14664,18,JewhadiTM,20140423003348,70057,45751,False
4248,920470195554148353,2017-10-18T02:02:50,1,1,politifact14664,18,ronwagn,20080921014442,4966,5675,False
4249,920471003850883072,2017-10-18T02:06:03,0,1,politifact14664,18,NOGMOFO,20140901172806,759,1960,False
4252,920474652253634560,2017-10-18T02:20:33,14,20,politifact14664,18,bestnaunieever,20160316211513,14231,13155,False
4253,920474932278042624,2017-10-18T02:21:40,2,1,politifact14664,18,ihatethemedia,20090107024538,15348,10284,False
4254,920474958395998208,2017-10-18T02:21:46,7,11,politifact14664,18,JessicaV_CIS,20131128013741,9054,593,False
4262,920480244825440257,2017-10-18T02:42:46,4,6,politifact14664,18,karma1244,20150813024347,62271,66678,False
4263,920480846586503168,2017-10-18T02:45:10,7,6,politifact14664,18,lindathomas102,20141025171541,59054,55287,False
4264,920481739679690753,2017-10-18T02:48:43,0,1,politifact14664,18,SemperArgentum,20131110040336,2498,2155,False
4266,920482780282155009,2017-10-18T02:52:51,0,1,politifact14664,18,leets_mary,20171003234355,3,12,False
4271,920485663429947393,2017-10-18T03:04:18,1,1,politifact14664,18,ForMotionCreatv,20091120234321,5615,5425,False
4275,920488527275745281,2017-10-18T03:15:41,0,1,politifact14664,18,Anzers,20090123041722,5643,5371,False
4288,920491850393374720,2017-10-18T03:28:53,0,1,politifact14664,18,DeniseM04406851,20170925201128,155,431,False
4289,920493030439817216,2017-10-18T03:33:35,1,3,politifact14664,18,TheRealMikeJude,20091110194605,6270,4883,False
4290,920493324661698560,2017-10-18T03:34:45,5,6,politifact14664,18,Cynthia_Jeanne3,20160224073640,16625,15343,False
4293,920495041092534272,2017-10-18T03:41:34,3,2,politifact14664,18,ConsvInCali,20120903150235,17026,15299,False
4297,920496119658016768,2017-10-18T03:45:51,0,1,politifact14664,18,sparksandsparky,20160229020027,3078,4868,False
4301,920497383233945600,2017-10-18T03:50:52,0,1,politifact14664,18,game0nn,20120106042143,8150,8324,False
4320,920509072956411905,2017-10-18T04:37:19,0,1,politifact14664,18,Aliciastarr001,20160206203828,38850,40518,False
4321,920510276511952896,2017-10-18T04:42:06,1,2,politifact14664,18,PolitixGal,20090608190536,86533,79297,False
4322,920511250886549506,2017-10-18T04:45:59,3,5,politifact14664,18,mimi_saulino,20090715161452,13471,14221,False
4324,920512146097823744,2017-10-18T04:49:32,1,1,politifact14664,18,LauraWilsonGal,20101207163531,14602,12474,False
4329,920514602202525697,2017-10-18T04:59:18,0,1,politifact14664,18,NerdyVet,20170728025502,513,1044,False
4330,920514621219528704,2017-10-18T04:59:22,2,1,politifact14664,18,2braptuedbyJC77,20160924060820,11343,12443,False
4332,920518603618902016,2017-10-18T05:15:12,5,4,politifact14664,18,76rooster,20130602214819,31687,32202,False
4345,920533720163082240,2017-10-18T06:15:16,129,109,politifact14664,18,KurtSchlichter,20081213000925,215207,2376,True
4357,920560361685708800,2017-10-18T08:01:08,2,7,politifact14664,18,bribohan,20090806224024,6123,6233,False
4359,920567395655307270,2017-10-18T08:29:05,4,3,politifact14664,18,lastpatriotsusa,20160216225846,30516,33461,False
4365,920586003164946433,2017-10-18T09:43:01,2,2,politifact14664,18,Car143FirePhoto,20110908133928,670,322,False
4369,920595013586882560,2017-10-18T10:18:49,1,1,politifact14664,18,CurtisHebert,20100713121636,12506,10749,False
4379,920618580986777602,2017-10-18T11:52:28,0,1,politifact14664,18,afed3352,20130708165621,4562,4984,False
4380,920620038981341185,2017-10-18T11:58:16,0,1,politifact14664,18,nevergiveup2004,20120801233122,11643,9149,False
4382,920623101456633857,2017-10-18T12:10:26,1,2,politifact14664,18,mel4449,20161114140118,11274,7864,False
4385,920625774566301697,2017-10-18T12:21:03,0,1,politifact14664,18,45KAG2020,20170123020945,1611,1774,False
4387,920629147919110145,2017-10-18T12:34:27,9,4,politifact14664,18,_IamAnita_D,20121028034835,90256,69767,False
4392,920637217873321984,2017-10-18T13:06:32,0,1,politifact14664,18,osprey795,20160610012052,3400,3937,False
4410,920659359373447169,2017-10-18T14:34:30,0,1,politifact14664,18,emvidal,20081009200910,3477,3080,False
4419,920681205711982593,2017-10-18T16:01:19,2,1,politifact14664,18,TeamTrumpNC,20151214063803,19432,8901,False
4422,920687178086100992,2017-10-18T16:25:03,0,1,politifact14664,18,TonysTake,20101001205504,1228,1552,False
4430,920709341778513923,2017-10-18T17:53:07,1,2,politifact14664,18,NomadCovfefe,20170612130700,8232,9001,False
4431,920710293508055041,2017-10-18T17:56:54,0,1,politifact14664,18,sorensw,20110212040920,10489,11544,False
4432,920712235504119808,2017-10-18T18:04:37,1,3,politifact14664,18,bruceoja,20130929220830,14572,14591,False
4435,920716306470637569,2017-10-18T18:20:48,0,1,politifact14664,18,zx77789,20090420221713,1528,1801,False
4440,920728836005707776,2017-10-18T19:10:35,1,1,politifact14664,18,njoanyork,20150407220751,1877,3724,False
4443,920736822241640448,2017-10-18T19:42:19,1,2,politifact14664,18,vothelo,20160817211738,2985,4999,False
4452,920780046117335043,2017-10-18T22:34:04,0,1,politifact14664,18,alex_golbas,20170506104256,174,729,False
4454,920784811790422016,2017-10-18T22:53:01,1,3,politifact14664,18,gardengirl625,20090226135356,3947,3750,False
4455,920785692040531968,2017-10-18T22:56:31,0,1,politifact14664,18,LTGRIGSBY,20150401172750,11617,11293,False
4467,920820706908270593,2017-10-19T01:15:39,4,6,politifact14664,18,TruthseekerAnb,20160228173015,6742,5530,False
4468,920822198981595136,2017-10-19T01:21:34,2,3,politifact14664,18,SeldenGADawgs,20110721184211,23320,21270,False
4480,920869485405335552,2017-10-19T04:29:28,0,1,politifact14664,18,SuzetteParfait,20151023225523,6887,7233,False
4483,920904485173645313,2017-10-19T06:48:33,10,16,politifact14664,18,heifer109,20090326012247,48260,40998,False
4485,920958821085958145,2017-10-19T10:24:28,109,141,politifact14664,18,NetworksManager,20100219145142,107080,105925,False
4486,920963157576777728,2017-10-19T10:41:42,1,1,politifact14664,18,truth_american,20130228021951,6642,7282,False
4495,921028472780320768,2017-10-19T15:01:14,0,1,politifact14664,18,usacsmret,20130111002946,33503,27836,False
4501,921067912449970176,2017-10-19T17:37:57,1,2,politifact14664,18,3GoMigos,20090222142620,3247,4997,False
4511,921276255831457792,2017-10-20T07:25:50,0,1,politifact14664,18,Mandemic007,20161101044653,29274,29435,False
4515,921746340765491200,2017-10-21T14:33:47,2,3,politifact14664,18,raellis47,20150415005107,489,1212,False
4526,922509856413769728,2017-10-23T17:07:43,1,1,politifact14664,18,JamesS020770,20160128221942,12226,13395,False
4531,923390765060956161,2017-10-26T03:28:08,0,2,politifact14664,18,2bfreegirl,20150805055745,384,183,False
4534,943899131000504320,2017-12-21T17:41:04,2,1,politifact14664,18,John3_and_16,20141001160030,10456,8706,False
4551,861889749988126721,2017-05-09T10:25:04,46,39,politifact15178,19,politico,20071008002938,4006515,1485,True
4556,861897692670308352,2017-05-09T10:56:37,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4560,861899208802136064,2017-05-09T11:02:39,11,6,politifact15178,19,RedTRaccoon,20170129014011,214304,49697,False
4596,861958492638334977,2017-05-09T14:58:13,2,2,politifact15178,19,BoSnerdley,20120117214115,80603,1434,False
4607,862034618429706268,2017-05-09T20:00:43,2,2,politifact15178,19,POLITICOEurope,20150109144129,230141,404,True
4628,862208747166420992,2017-05-10T07:32:39,1,2,politifact15178,19,AmbassadorMChel,20141102150950,3061,4700,False
4642,964498289243709442,2018-02-16T13:54:46,1,3,politifact15052,20,RobertMcGowen17,20171010162255,5095,5309,False
4654,937444150504513539,2017-12-03T22:11:17,1,1,politifact15309,21,TrumpResults,20151127210022,9219,9411,False
4673,938250223767425024,2017-12-06T03:34:19,5,2,politifact15309,21,draco4444,20090910200112,17850,16966,False
4685,938985071196782594,2017-12-08T04:14:21,2,1,politifact15309,21,fatcorm,20160802230920,15225,15279,False
4691,942494799285780481,2017-12-17T20:40:45,1,2,politifact15309,21,teb22696,20100425005110,4009,4929,False
4698,944957396023238657,2017-12-24T15:46:14,0,1,politifact15309,21,iamkevin,20081216100614,3870,2983,False
4726,971523190244732928,2018-03-07T23:09:13,2,3,politifact15309,21,BKaysac,20141005211701,11928,12268,False
4727,971526559059333121,2018-03-07T23:22:36,3,3,politifact15309,21,TanHaley,20160131081920,4985,5339,False
4747,990644381899247616,2018-04-29T17:30:00,1,3,politifact15309,21,CAPolitiFact,20150121234718,3649,1735,True
4753,812453775583625216,2016-12-24T00:24:09,1,2,politifact15267,22,Cecycat1,20090316024002,1137,837,False
4776,838551329803026434,2017-03-06T00:46:31,2,1,politifact13836,23,vanessa_feltner,20160115020301,954,1608,False
4777,838551569121460224,2017-03-06T00:47:28,0,4,politifact13836,23,JenniferCCamer1,20170116165506,59,152,False
4826,1012223385751785472,2018-06-28T06:37:16,4,2,politifact15553,24,NewsPuppet,20151118214806,4830,78,False
4845,927339070765678592,2017-11-06T00:57:18,16,13,politifact14755,25,WomenKAG,20100827071107,14161,3890,False
4848,927353617358704642,2017-11-06T01:55:06,127,98,politifact14755,25,Happyheart411,20130313211930,15342,13619,False
4852,927373820146651142,2017-11-06T03:15:23,1,1,politifact14755,25,NYTrump_Pence,20150810211445,1779,2810,False
4855,927385343216586752,2017-11-06T04:01:10,1,1,politifact14755,25,CrazyCrazyDazy,20090418043129,10273,10710,False
4858,927388896945692672,2017-11-06T04:15:17,0,1,politifact14755,25,Potusnow1,20170810181710,212,477,False
4862,927471116423254016,2017-11-06T09:42:00,1,1,politifact14755,25,R_Daneel_0livaw,20160305163705,2475,2432,False
4864,927528433013460993,2017-11-06T13:29:45,4,5,politifact14755,25,lisareiss,20090626035926,24479,26888,False
4870,927696949268140032,2017-11-07T00:39:23,4,5,politifact14755,25,TRUTHLOVERTOO,20130910121936,13837,14893,False
4875,928077205988573184,2017-11-08T01:50:23,3,3,politifact14755,25,JanineLynette,20090428035003,4739,4758,False
4880,928367101835853824,2017-11-08T21:02:19,4,2,politifact14755,25,LucySullivan888,20150421024856,15901,15460,False
4881,928406369757212673,2017-11-08T23:38:22,2,1,politifact14755,25,2lovies,20090415201612,21107,21930,False
4883,928495047896596480,2017-11-09T05:30:44,6,8,politifact14755,25,up_viking,20160826223801,6904,7432,False
4886,931582336277319680,2017-11-17T17:58:31,13,5,politifact14755,25,CraigRozniecki,20130415200911,113633,113502,False
4887,931754206821867520,2017-11-18T05:21:28,2,2,politifact14755,25,suprdave11,20150703132301,7438,7527,False
4890,335229809758195712,2013-05-17T03:06:29,0,1,politifact13806,26,negroidjax,20110126175343,426,510,False
4891,335230533527285761,2013-05-17T03:09:22,1,2,politifact13806,26,wholiloleme,20100916060519,2084,973,False
4899,836396126190329856,2017-02-28T02:02:30,0,1,politifact13806,26,brendaetta,20110213224521,84,660,False
4930,836648166267228161,2017-02-28T18:44:01,0,1,politifact13806,26,FlyingBPhoto,20110713210747,428,1111,False
4934,836709825555927040,2017-02-28T22:49:02,1,1,politifact13806,26,rawolf35,20131221202831,3625,2840,False
4947,836820026334330880,2017-03-01T06:06:56,1,2,politifact13806,26,mckeonmk,20130318002641,3056,3702,False
5037,384913233787641856,2013-10-01T05:30:40,1,1,politifact14742,29,maarlss,20130523060304,297,348,False
5052,403342300639535104,2013-11-21T02:01:12,0,1,politifact14742,29,melissatsang,20100215004216,1270,302,False
5055,411205373043806208,2013-12-12T18:46:15,1,2,politifact14742,29,kaelynnnrae,20121117214338,473,248,False
5068,428238631997022208,2014-01-28T18:50:20,1,1,politifact14742,29,LeighTaylor15,20111019163620,481,334,False
5078,443113891049250816,2014-03-10T19:59:18,2,1,politifact14742,29,zack_tabb,20120402202538,534,292,False
5097,467876574524887040,2014-05-18T03:57:22,1,1,politifact14742,29,austriaaaa,20090425032427,823,218,False
5106,481926230305153024,2014-06-25T22:25:41,1,3,politifact14742,29,YNLFrank,20130610170213,1358,1482,False
5120,513887781958213632,2014-09-22T03:09:29,6,1,politifact14742,29,s_esquenazi92,20111127002224,431,467,False
5127,531646100810510336,2014-11-10T03:14:42,0,1,politifact14742,29,SaintC17,20120516185209,1556,374,False
5136,538794259013718016,2014-11-29T20:38:56,1,2,politifact14742,29,JOSHTP_,20111216180616,336,376,False
5153,563135602363990016,2015-02-05T00:42:44,1,1,politifact14742,29,LouisAngelino1,20140317165624,872,1472,False
5164,568984259123261440,2015-02-21T04:03:13,2,1,politifact14742,29,Brianason,20110919231034,223,198,False
5168,573229490861690880,2015-03-04T21:12:15,1,1,politifact14742,29,hemsley_lauren,20131117211533,534,1244,False
5174,577734854072221696,2015-03-17T07:34:57,0,1,politifact14742,29,basicz74,20120119213351,1040,904,False
5179,585412224866451456,2015-04-07T12:02:05,1,1,politifact14742,29,lindseywiebe,20071106173831,6853,1674,True
5195,595868288296562688,2015-05-06T08:30:45,1,1,politifact14742,29,GreasyTonys,20141114153407,5518,244,False
5206,614499590713114625,2015-06-26T18:24:53,1,1,politifact14742,29,michelleeekram,20140909000639,440,163,False
5213,623872638914461696,2015-07-22T15:10:02,1,1,politifact14742,29,IBTimes,20090930213753,123428,53,True
5218,630589063641169924,2015-08-10T03:58:43,2,1,politifact14742,29,joshhemsley,20081021205735,10056,994,False
5227,652415840688566272,2015-10-09T09:30:32,15,2,politifact14742,29,TAHIRcomedian,20090808081249,6894,2108,True
5229,653791062356574208,2015-10-13T04:35:10,212,63,politifact14742,29,anildash,20061202091515,598837,1350,True
5230,653823642950742016,2015-10-13T06:44:38,0,2,politifact14742,29,wearesocialau,20100109211303,2930,1140,False
5233,653931925774729221,2015-10-13T13:54:55,0,1,politifact14742,29,kenburbary,20070503125510,16735,17719,False
5240,654057478452326400,2015-10-13T22:13:49,42,49,politifact14742,29,WIRED,20070317095725,10413830,377,True
5258,663437909597425664,2015-11-08T19:28:18,1,1,politifact14742,29,_evasquez_,20110617023445,967,429,False
5262,666831664417546241,2015-11-18T04:13:52,6,1,politifact14742,29,KyleSellitto,20110730074939,944,828,False
5272,674229984106577920,2015-12-08T14:12:09,0,1,politifact14742,29,MARI100GRAN,20100709051236,1337,979,False
5274,674237376751919104,2015-12-08T14:41:31,2,1,politifact14742,29,YoungZell_,20110224033222,2464,1463,False
5289,684782553883131904,2016-01-06T17:04:18,20,50,politifact14742,29,businessinsider,20090211011818,2780178,270,True
5290,684782561302851588,2016-01-06T17:04:19,4,16,politifact14742,29,SAI,20070912210911,1282550,70,True
5291,684782566872842240,2016-01-06T17:04:21,0,4,politifact14742,29,AdsInsider,20111115204528,26060,188,False
5292,684782688121794560,2016-01-06T17:04:50,0,1,politifact14742,29,BradInsight,20090729150106,1623,1322,False
5294,684783070902267905,2016-01-06T17:06:21,8,7,politifact14742,29,Techmeme,20070307071046,404549,920,True
5307,684785212488835072,2016-01-06T17:14:52,1,6,politifact14742,29,SAI,20070912210911,1282550,70,True
5324,684787077427408896,2016-01-06T17:22:16,2,4,politifact14742,29,TNWapps,20091019012731,11715,752,False
5327,684787482789974016,2016-01-06T17:23:53,3,5,politifact14742,29,MattNavarra,20080909212505,55253,4613,True
5342,684787806766559233,2016-01-06T17:25:10,5,5,politifact14742,29,SocialMedia411,20080815024355,239185,33922,False
5352,684787926392246272,2016-01-06T17:25:39,10,18,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5360,684788361333202944,2016-01-06T17:27:22,1,1,politifact14742,29,jasondominy,20070715195835,3144,1163,False
5385,684789685709881344,2016-01-06T17:32:38,0,1,politifact14742,29,data_nerd,20100304175528,55265,13273,True
5407,684790920013742080,2016-01-06T17:37:32,59,46,politifact14742,29,garyvee,20070504153248,2066882,11514,True
5443,684793380895899651,2016-01-06T17:47:19,0,1,politifact14742,29,psdwordpress,20090922095731,41680,47017,False
5463,684797878259331072,2016-01-06T18:05:11,0,1,politifact14742,29,theMotherhood,20081020235137,51228,12160,False
5499,684804123015966720,2016-01-06T18:30:00,2,2,politifact14742,29,hankleber,20090316041119,5859,3021,False
5500,684804747069648898,2016-01-06T18:32:29,2,2,politifact14742,29,dotcomvintage,20131220164342,800,1692,False
5509,684808134041403392,2016-01-06T18:45:56,0,2,politifact14742,29,SdotMeesh,20090120190912,1985,1338,False
5523,684818701510639616,2016-01-06T19:27:56,5,7,politifact14742,29,Digiday,20090211234005,176890,190,True
5545,684851443069652992,2016-01-06T21:38:02,0,2,politifact14742,29,marshawright,20090730214810,563356,433868,True
5546,684852085339340800,2016-01-06T21:40:35,1,1,politifact14742,29,toralex,20090525091847,989,889,False
5554,684877449943973889,2016-01-06T23:21:23,0,2,politifact14742,29,evyhavlik,20140507005015,3330,4123,False
5558,684893358779691008,2016-01-07T00:24:36,0,1,politifact14742,29,HootReid,20140204191111,2015,2166,False
5560,684894244033572864,2016-01-07T00:28:07,0,1,politifact14742,29,MosheIsaacian,20090528222238,3201,983,False
5564,684906832691859456,2016-01-07T01:18:08,4,13,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5651,685021796442177536,2016-01-07T08:54:58,2,2,politifact14742,29,TorstenBeeck,20090224122348,20516,3270,True
5652,685026176260288512,2016-01-07T09:12:22,1,1,politifact14742,29,nbigorgne,20110116131235,839,696,False
5657,685045680994414592,2016-01-07T10:29:52,12,15,politifact14742,29,thenextweb,20071205172615,1736777,295,True
5666,685050998939889664,2016-01-07T10:51:00,0,1,politifact14742,29,joanikin,20070422041707,6821,3226,False
5671,685065073598054400,2016-01-07T11:46:56,1,1,politifact14742,29,IGoBy_Jay,20100309194953,3607,3410,False
5681,685095429755699201,2016-01-07T13:47:33,1,3,politifact14742,29,MartechProfiles,20150219231012,20004,16680,False
5692,685159082496360448,2016-01-07T18:00:29,1,1,politifact14742,29,pedroelrey,20071027140344,10210,4269,True
5693,685159084635500544,2016-01-07T18:00:30,0,2,politifact14742,29,DataMediaHub,20131027090024,5642,957,False
5733,702622114398883840,2016-02-24T22:32:20,8,1,politifact14742,29,issasullivan_,20150916234203,343,277,False
5759,711305991783104513,2016-03-19T21:38:58,2,2,politifact14742,29,SimmdonBBK,20101111173830,4864,1840,False
5762,715561819042156546,2016-03-31T15:30:06,2,1,politifact14742,29,AxonPhone,20150612213735,21356,388,False
5763,716373475812835332,2016-04-02T21:15:20,1,1,politifact14742,29,hey_kidrauhl_,20130203182138,605,1106,False
5766,718338059855650816,2016-04-08T07:21:54,2,2,politifact14742,29,BeaFierce,20090514162156,1661,540,False
5768,721386949450326016,2016-04-16T17:17:06,9,9,politifact14742,29,Mils_BollyHood,20130703104018,1629,743,False
5776,731747672399458304,2016-05-15T07:26:54,2,1,politifact14742,29,KingHurl_,20131005163558,3522,4154,False
5781,737394128367943680,2016-05-30T21:23:54,0,1,politifact14742,29,Kris24salomon,20150605022147,1140,1057,False
5788,743381411839750145,2016-06-16T09:55:14,0,1,politifact14742,29,kayyyteeex,20150311232446,103,52,False
5789,747614249632018434,2016-06-28T02:15:01,5,1,politifact14742,29,thomas_hayden1,20130115023242,594,536,False
5791,747920212851298304,2016-06-28T22:30:49,22,5,politifact14742,29,mercyIive,20141228014436,17251,833,False
5805,755827006781083648,2016-07-20T18:09:35,2,1,politifact14742,29,jorjor_14,20120729033746,272,563,False
5806,755844477789544448,2016-07-20T19:19:01,2,1,politifact14742,29,morganagolli,20121201163244,299,289,False
5814,756897247770583040,2016-07-23T17:02:20,2,1,politifact14742,29,shaaybae,20120411113528,1089,350,False
5817,760568068661710848,2016-08-02T20:08:52,1,1,politifact14742,29,dj_cndo,20110613221644,195425,4996,True
5828,764103593813237760,2016-08-12T14:17:47,2,1,politifact14742,29,KevyKevyG,20110315100539,1294,980,False
5833,766711466766446592,2016-08-19T19:00:33,3,2,politifact14742,29,Torileyna,20131008200439,600,376,False
5837,773314793151180800,2016-09-07T00:19:48,1,1,politifact14742,29,TheHarryCastle,20130329084900,210,193,False
5869,773710726451953664,2016-09-08T02:33:06,1,1,politifact14742,29,contact_merahul,20101012075847,172,280,False
5925,773728489010638849,2016-09-08T03:43:41,1,1,politifact14742,29,twvox,20130816075256,2424,1937,False
5937,773748845410865152,2016-09-08T05:04:34,1,1,politifact14742,29,sachiruchaitu,20110502113405,12549,6681,False
5974,773853676209307648,2016-09-08T12:01:08,1,3,politifact14742,29,CathyHackl,20120727050516,42609,24427,True
5985,775790664797782016,2016-09-13T20:18:02,1,3,politifact14742,29,emilyyCawleyX,20120711135735,691,974,False
5987,779027986909630464,2016-09-22T18:42:00,7,1,politifact14742,29,MissBPat,20160329215243,171,174,False
5995,786666150247690240,2016-10-13T20:33:20,1,1,politifact14742,29,itsjust__jazz,20150801041624,5,82,False
5996,791677346604396544,2016-10-27T16:26:02,24,2,politifact14742,29,BenjaminJS,20090308010920,17624,4506,True
